356217.17	7513862.38	3049.52
356018.59	7513963.75	3036.65
356119.42	7513963.13	3048.05
356220.06	7513962.38	3058.25
355818.43	7514065.5	3015.81
356121.95	7514063.38	3056.26
356222.8	7514062.63	3065.98
355617.05	7514167.63	3011.78
356124.24	7514163.63	3064.1
356225.33	7514162.88	3071.58
355516.56	7514269.25	3026.77
355821.48	7514266.88	3038.81
356024.7	7514265.	3058.86
356126.2	7514264.13	3069.44
356227.55	7514263.25	3074.25
355212.67	7514371.75	3066.05
355314.16	7514371.25	3059.29
355415.73	7514370.75	3048.91
355517.38	7514370.13	3043.97
355720.82	7514368.5	3047.39
355924.34	7514366.75	3057.39
356026.09	7514365.75	3065.1
356127.79	7514364.75	3071.41
356229.39	7514363.63	3074.35
356330.82	7514362.5	3075.87
355010.37	7514473.13	3075.41
355111.69	7514472.88	3072.97
355213.11	7514472.63	3075.47
355314.64	7514472.25	3072.04
355416.27	7514471.75	3062.33
355721.55	7514469.5	3058.43
355823.39	7514468.5	3062.02
356027.11	7514466.5	3068.07
356128.97	7514465.38	3070.6
356230.78	7514464.13	3072.77
356332.52	7514462.88	3074.22
354909.41	7514573.75	3086.67
355010.63	7514573.75	3082.9
355111.97	7514573.63	3081.08
355213.41	7514573.38	3080.58
355314.97	7514573.13	3075.49
355416.63	7514572.75	3067.46
355722.03	7514570.5	3066.42
355925.84	7514568.63	3069.51
356027.77	7514567.5	3068.92
356129.73	7514566.25	3068.76
356231.72	7514565.	3069.97
356333.72	7514563.75	3071.41
356435.68	7514562.25	3072.19
356537.53	7514560.75	3072.79
354707.41	7514674.25	3106.37
354808.45	7514674.25	3098.19
354909.56	7514674.38	3090.96
355010.78	7514674.5	3088.21
355112.12	7514674.38	3085.72
355213.57	7514674.13	3079.51
355315.13	7514674.	3072.44
355416.8	7514673.75	3067.63
355518.55	7514673.25	3067.18
355620.38	7514672.5	3067.88
355722.27	7514671.63	3069.4
355824.19	7514670.88	3071.34
355926.14	7514669.88	3071.61
356028.12	7514668.63	3069.99
356130.13	7514667.38	3068.14
356232.22	7514666.13	3067.74
356335.57	7514665.13	3068.65
356439.07	7514663.94	3070.07
356541.62	7514662.19	3071.97
356643.16	7514660.13	3074.31
356740.48	7514659.5	3078.97
356835.8	7514660.25	3083.51
354505.72	7514774.13	3125.72
354606.58	7514774.5	3121.2
354707.52	7514774.75	3112.83
354808.52	7514774.88	3104.06
354909.63	7514775.13	3097.52
355010.83	7514775.25	3091.73
355112.14	7514775.13	3085.02
355213.59	7514775.	3077.45
355315.14	7514775.	3071.62
355416.79	7514774.75	3068.17
355518.54	7514774.25	3066.44
355620.38	7514773.63	3065.84
355722.27	7514772.88	3067.49
355824.19	7514772.13	3071.07
355926.16	7514771.13	3073.62
356028.16	7514769.88	3073.44
356130.2	7514768.63	3071.43
356232.32	7514767.25	3069.43
356336.93	7514766.56	3068.63
356442.02	7514765.75	3069.81
356544.57	7514764.31	3071.65
356643.6	7514762.69	3076.15
356739.25	7514761.56	3081.46
356835.09	7514761.38	3086.44
356931.98	7514761.5	3090.73
354405.05	7514874.13	3126.91
354505.8	7514874.5	3126.5
354606.63	7514874.88	3124.35
354707.54	7514875.13	3117.1
354808.52	7514875.38	3108.62
354909.6	7514875.63	3101.94
355010.78	7514875.75	3094.02
355112.06	7514875.88	3086.6
355213.47	7514876.	3081.77
355518.34	7514875.25	3066.02
355620.14	7514874.75	3063.25
355722.02	7514874.13	3064.91
355823.94	7514873.38	3070.38
355925.91	7514872.38	3076.36
356027.92	7514871.25	3079.65
356129.98	7514870.	3079.21
356232.1	7514868.63	3076.04
356336.5	7514868.	3072.71
356441.36	7514867.31	3072
356542.8	7514866.25	3074.34
356641.84	7514865.38	3077.53
356738.77	7514864.19	3082.73
356834.45	7514863.13	3086.8
356930.88	7514862.75	3090.79
357028.2	7514862.75	3095.24
357125.52	7514862.63	3100.24
354203.88	7514973.5	3131.25
354304.45	7514973.88	3129.31
354405.11	7514974.25	3128.29
354606.63	7514975.13	3124.19
354707.5	7514975.5	3117.06
354808.45	7514975.75	3109.52
354909.48	7514976.	3103.1
355010.63	7514976.38	3097.08
355111.88	7514976.63	3092.8
355213.23	7514976.75	3089.83
355314.7	7514976.75	3085.37
355416.28	7514976.63	3077.1
355517.95	7514976.38	3067.85
355619.7	7514976.	3063.45
355721.53	7514975.5	3065.11
355823.43	7514974.75	3071.1
355925.38	7514973.88	3079
